id,database_url,sample_id,date_collected,location,host,depth,viromics,core_processor,Final greenhouse GWC (%),Freezer location,GWC %,H2O amount (ml),H2O atom perc,Lab dried GWC (%),Time of sampling,Vial size (ml),Weight (gr),Weight dried (gr),Weight for DNA (gr),Weight for pH (gr),Wet Weight (gr),pH
2310,https://biotite.berkeley.edu/QRLab/2310/detail,HB5_D3_FARCH,6/1/2022,HB,UCB,20-30,0,None,,,,,,,,,,,,,,
2311,https://biotite.berkeley.edu/QRLab/2311/detail,HB5_D4_FARCH,6/1/2022,HB,UCB,30-50,0,None,,,,,,,,,,,,,,
2312,https://biotite.berkeley.edu/QRLab/2312/detail,HB5_D5_FARCH,6/1/2022,HB,UCB,50-80,0,None,,,,,,,,,,,,,,
2313,https://biotite.berkeley.edu/QRLab/2313/detail,HB5_D6_FARCH,6/1/2022,HB,UCB,80-120,0,None,,,,,,,,,,,,,,
2314,https://biotite.berkeley.edu/QRLab/2314/detail,HC5_D1_FARCH,6/1/2022,HC,UCB,0-10,0,None,,,,,,,,,,,,,,
2315,https://biotite.berkeley.edu/QRLab/2315/detail,HC5_D2_FARCH,6/1/2022,HC,UCB,10-20,0,None,,,,,,,,,,,,,,
2316,https://biotite.berkeley.edu/QRLab/2316/detail,HC5_D3_FARCH,6/1/2022,HC,UCB,20-30,0,None,,,,,,,,,,,,,,
2317,https://biotite.berkeley.edu/QRLab/2317/detail,HC5_D4_FARCH,6/1/2022,HC,UCB,30-50,0,None,,,,,,,,,,,,,,
2318,https://biotite.berkeley.edu/QRLab/2318/detail,HC5_D5_FARCH,6/1/2022,HC,UCB,50-80,0,None,,,,,,,,,,,,,,
2319,https://biotite.berkeley.edu/QRLab/2319/detail,HC5_D6_FARCH,6/1/2022,HC,UCB,80-120,0,None,,,,,,,,,,,,,,
2320,https://biotite.berkeley.edu/QRLab/2320/detail,AA5_D1_DARCH,6/1/2022,AA,UCB,0-10,0,None,,,,,,,,,,,,,,
2321,https://biotite.berkeley.edu/QRLab/2321/detail,AA5_D2_DARCH,6/1/2022,AA,UCB,10-20,0,None,,,,,,,,,,,,,,
2322,https://biotite.berkeley.edu/QRLab/2322/detail,AA5_D3_DARCH,6/1/2022,AA,UCB,20-30,0,None,,,,,,,,,,,,,,
2323,https://biotite.berkeley.edu/QRLab/2323/detail,AA5_D4_DARCH,6/1/2022,AA,UCB,30-50,0,None,,,,,,,,,,,,,,
2324,https://biotite.berkeley.edu/QRLab/2324/detail,AA5_D5_DARCH,6/1/2022,AA,UCB,50-80,0,None,,,,,,,,,,,,,,
2325,https://biotite.berkeley.edu/QRLab/2325/detail,AB5_D1_DARCH,6/1/2022,AB,UCB,0-10,0,None,,,,,,,,,,,,,,
2326,https://biotite.berkeley.edu/QRLab/2326/detail,AB5_D2_DARCH,6/1/2022,AB,UCB,10-20,0,None,,,,,,,,,,,,,,
2327,https://biotite.berkeley.edu/QRLab/2327/detail,AB5_D3_DARCH,6/1/2022,AB,UCB,20-30,0,None,,,,,,,,,,,,,,
2328,https://biotite.berkeley.edu/QRLab/2328/detail,AB5_D4_DARCH,6/1/2022,AB,UCB,30-50,0,None,,,,,,,,,,,,,,
2329,https://biotite.berkeley.edu/QRLab/2329/detail,AB5_D5_DARCH,6/1/2022,AB,UCB,50-80,0,None,,,,,,,,,,,,,,
2330,https://biotite.berkeley.edu/QRLab/2330/detail,AC5_D1_DARCH,6/1/2022,AC,UCB,0-10,0,None,,,,,,,,,,,,,,
2331,https://biotite.berkeley.edu/QRLab/2331/detail,AC5_D2_DARCH,6/1/2022,AC,UCB,10-20,0,None,,,,,,,,,,,,,,
2332,https://biotite.berkeley.edu/QRLab/2332/detail,AC5_D3_DARCH,6/1/2022,AC,UCB,20-30,0,None,,,,,,,,,,,,,,
2333,https://biotite.berkeley.edu/QRLab/2333/detail,AC5_D4_DARCH,6/1/2022,AC,UCB,30-50,0,None,,,,,,,,,,,,,,
2334,https://biotite.berkeley.edu/QRLab/2334/detail,AC5_D5_DARCH,6/1/2022,AC,UCB,50-80,0,None,,,,,,,,,,,,,,
2335,https://biotite.berkeley.edu/QRLab/2335/detail,HA5_D1_DARCH,6/1/2022,HA,UCB,0-10,0,None,,,,,,,,,,,,,,
2336,https://biotite.berkeley.edu/QRLab/2336/detail,HA5_D2_DARCH,6/1/2022,HA,UCB,10-20,0,None,,,,,,,,,,,,,,
2337,https://biotite.berkeley.edu/QRLab/2337/detail,HA5_D3_DARCH,6/1/2022,HA,UCB,20-30,0,None,,,,,,,,,,,,,,
2338,https://biotite.berkeley.edu/QRLab/2338/detail,HA5_D4_DARCH,6/1/2022,HA,UCB,30-50,0,None,,,,,,,,,,,,,,
2339,https://biotite.berkeley.edu/QRLab/2339/detail,HA5_D5_DARCH,6/1/2022,HA,UCB,50-80,0,None,,,,,,,,,,,,,,
2340,https://biotite.berkeley.edu/QRLab/2340/detail,HA5_D6_DARCH,6/1/2022,HA,UCB,80-120,0,None,,,,,,,,,,,,,,
2341,https://biotite.berkeley.edu/QRLab/2341/detail,HB5_D1_DARCH,6/1/2022,HB,UCB,0-10,0,None,,,,,,,,,,,,,,
2342,https://biotite.berkeley.edu/QRLab/2342/detail,HB5_D2_DARCH,6/1/2022,HB,UCB,10-20,0,None,,,,,,,,,,,,,,
2343,https://biotite.berkeley.edu/QRLab/2343/detail,HB5_D3_DARCH,6/1/2022,HB,UCB,20-30,0,None,,,,,,,,,,,,,,
2344,https://biotite.berkeley.edu/QRLab/2344/detail,HB5_D4_DARCH,6/1/2022,HB,UCB,30-50,0,None,,,,,,,,,,,,,,
2345,https://biotite.berkeley.edu/QRLab/2345/detail,HB5_D5_DARCH,6/1/2022,HB,UCB,50-80,0,None,,,,,,,,,,,,,,
2346,https://biotite.berkeley.edu/QRLab/2346/detail,HB5_D6_DARCH,6/1/2022,HB,UCB,80-120,0,None,,,,,,,,,,,,,,
2347,https://biotite.berkeley.edu/QRLab/2347/detail,HC5_D1_DARCH,6/1/2022,HC,UCB,0-10,0,None,,,,,,,,,,,,,,
2348,https://biotite.berkeley.edu/QRLab/2348/detail,HC5_D2_DARCH,6/1/2022,HC,UCB,10-20,0,None,,,,,,,,,,,,,,
2349,https://biotite.berkeley.edu/QRLab/2349/detail,HC5_D3_DARCH,6/1/2022,HC,UCB,20-30,0,None,,,,,,,,,,,,,,
2350,https://biotite.berkeley.edu/QRLab/2350/detail,HC5_D4_DARCH,6/1/2022,HC,UCB,30-50,0,None,,,,,,,,,,,,,,
2351,https://biotite.berkeley.edu/QRLab/2351/detail,HC5_D5_DARCH,6/1/2022,HC,UCB,50-80,0,None,,,,,,,,,,,,,,
2352,https://biotite.berkeley.edu/QRLab/2352/detail,HC5_D6_DARCH,6/1/2022,HC,UCB,80-120,0,None,,,,,,,,,,,,,,
2353,https://biotite.berkeley.edu/QRLab/2353/detail,AA5_D1_16O-0,6/1/2022,AA,UCB,0-10,0,None,18.24175824,4th floor Firestone 4th row 3rd rack,,0,0,10.17767033,,,5.365,4.9585,,,,
2354,https://biotite.berkeley.edu/QRLab/2354/detail,AA5_D2_16O-0,6/1/2022,AA,UCB,10-20,0,None,16.74003707,4th floor Firestone 4th row 3rd rack,,0,0,9.268674699,,,5.104,4.8295,,,,
2355,https://biotite.berkeley.edu/QRLab/2355/detail,AA5_D3_16O-0,6/1/2022,AA,UCB,20-30,0,None,16.59130435,4th floor Firestone 4th row 3rd rack,,0,0,10.23707826,,,10.286,9.7035,,,,
2356,https://biotite.berkeley.edu/QRLab/2356/detail,AA5_D4_16O-0,6/1/2022,AA,UCB,30-50,0,None,16.53961654,4th floor Firestone 4th row 3rd rack,,0,0,10.24647725,,,10.314,9.7065,,,,
2357,https://biotite.berkeley.edu/QRLab/2357/detail,AA5_D5_16O-0,6/1/2022,AA,UCB,50-80,0,None,16.23061442,4th floor Firestone 4th row 3rd rack,,0,0,10.43070676,,,10.331,9.7865,,,,
2358,https://biotite.berkeley.edu/QRLab/2358/detail,AB5_D1_16O-0,6/1/2022,AB,UCB,0-10,0,None,12.62488647,4th floor Firestone 4th row 3rd rack,,0,0,9.764214351,,,5.078,5.0305,,,,
2359,https://biotite.berkeley.edu/QRLab/2359/detail,AB5_D2_16O-0,6/1/2022,AB,UCB,10-20,0,None,14.12815705,4th floor Firestone 4th row 3rd rack,,0,0,9.973892136,,,5.5,5.1855,,,,
2360,https://biotite.berkeley.edu/QRLab/2360/detail,AB5_D3_16O-0,6/1/2022,AB,UCB,20-30,0,None,15.08571429,4th floor Firestone 4th row 3rd rack,,0,0,10.18306286,,,10.06,9.7115,,,,
2361,https://biotite.berkeley.edu/QRLab/2361/detail,AB5_D4_16O-0,6/1/2022,AB,UCB,30-50,0,None,16.08847497,4th floor Firestone 4th row 3rd rack,,0,0,10.46979278,,,10.118,9.6895,,,,
2362,https://biotite.berkeley.edu/QRLab/2362/detail,AB5_D5_16O-0,6/1/2022,AB,UCB,50-80,0,None,16.31016043,4th floor Firestone 4th row 3rd rack,,0,0,10.49465241,,,10.204,9.696,,,,
2363,https://biotite.berkeley.edu/QRLab/2363/detail,AC5_D1_16O-0,6/1/2022,AC,UCB,0-10,0,None,16.00609756,4th floor Firestone 4th row 3rd rack,,0,0,10.18259146,,,5.26,5.0115,,,,
2364,https://biotite.berkeley.edu/QRLab/2364/detail,AC5_D2_16O-0,6/1/2022,AC,UCB,10-20,0,None,14.82498284,4th floor Firestone 4th row 3rd rack,,0,0,9.887508579,,,5.336,5.0845,,,,
2365,https://biotite.berkeley.edu/QRLab/2365/detail,AC5_D3_16O-0,6/1/2022,AC,UCB,20-30,0,None,16.71137026,4th floor Firestone 4th row 3rd rack,,0,0,10.22221808,,,10.077,9.585,,,,
2366,https://biotite.berkeley.edu/QRLab/2366/detail,AC5_D4_16O-0,6/1/2022,AC,UCB,30-50,0,None,16.32337183,4th floor Firestone 4th row 3rd rack,,0,0,10.46067389,,,10.112,9.655,,,,
2367,https://biotite.berkeley.edu/QRLab/2367/detail,AC5_D5_16O-0,6/1/2022,AC,UCB,50-80,0,None,17.59388039,4th floor Firestone 4th row 3rd rack,,0,0,10.24426287,,,10.134,9.543,,,,
2368,https://biotite.berkeley.edu/QRLab/2368/detail,AA5_D1_16O-7,6/1/2022,AA,UCB,0-10,0,None,18.24175824,4th floor Banfield mid row,,0.55,0,10.65063736,,,5.286,4.938,,,,
2369,https://biotite.berkeley.edu/QRLab/2369/detail,AA5_D2_16O-7,6/1/2022,AA,UCB,10-20,0,None,16.74003707,4th floor Banfield mid row,,0.55,0,9.572198795,,,5.512,5.0285,,,,
2370,https://biotite.berkeley.edu/QRLab/2370/detail,AA5_D3_16O-7,6/1/2022,AA,UCB,20-30,0,None,16.59130435,4th floor Banfield mid row,,1.1,0,9.584166957,,,10.112,9.589,,,,
2371,https://biotite.berkeley.edu/QRLab/2371/detail,AA5_D4_16O-7,6/1/2022,AA,UCB,30-50,0,None,16.53961654,4th floor Banfield mid row,,1.1,0,10.17655348,,,10.244,9.7375,,,,
2372,https://biotite.berkeley.edu/QRLab/2372/detail,AA5_D5_16O-7,6/1/2022,AA,UCB,50-80,0,None,16.23061442,4th floor Banfield mid row,,1.1,0,9.930915118,,,10.292,9.6845,,,,
2373,https://biotite.berkeley.edu/QRLab/2373/detail,AB5_D1_16O-7,6/1/2022,AB,UCB,0-10,0,None,12.62488647,4th floor Banfield mid row,,0.55,0,9.764214351,,,5.366,5.203,,,,
2374,https://biotite.berkeley.edu/QRLab/2374/detail,AB5_D2_16O-7,6/1/2022,AB,UCB,10-20,0,None,14.12815705,4th floor Banfield mid row,,0.55,0,9.973892136,,,5.417,5.117,,,,
2375,https://biotite.berkeley.edu/QRLab/2375/detail,AB5_D3_16O-7,6/1/2022,AB,UCB,20-30,0,None,15.08571429,4th floor Banfield mid row,,1.1,0,9.814788571,,,10.324,9.8055,,,,
2376,https://biotite.berkeley.edu/QRLab/2376/detail,AB5_D4_16O-7,6/1/2022,AB,UCB,30-50,0,None,16.08847497,4th floor Banfield mid row,,1.1,0,10.17957159,,,10.01,9.595,,,,
2377,https://biotite.berkeley.edu/QRLab/2377/detail,AB5_D5_16O-7,6/1/2022,AB,UCB,50-80,0,None,16.31016043,4th floor Banfield mid row,,1.1,0,10.5644385,,,10.74,9.688,,,,
2378,https://biotite.berkeley.edu/QRLab/2378/detail,AC5_D1_16O-7,6/1/2022,AC,UCB,0-10,0,None,16.00609756,4th floor Banfield mid row,,0.55,0,10.48420732,,,5.037,4.943,,,,
2379,https://biotite.berkeley.edu/QRLab/2379/detail,AC5_D2_16O-7,6/1/2022,AC,UCB,10-20,0,None,14.82498284,4th floor Banfield mid row,,0.55,0,10.23198353,,,5.056,4.955,,,,
2380,https://biotite.berkeley.edu/QRLab/2380/detail,AC5_D3_16O-7,6/1/2022,AC,UCB,20-30,0,None,16.71137026,4th floor Banfield mid row,,1.1,0,10.86413061,,,10.103,9.688,,,,
2381,https://biotite.berkeley.edu/QRLab/2381/detail,AC5_D4_16O-7,6/1/2022,AC,UCB,30-50,0,None,16.32337183,4th floor Banfield mid row,,1.1,0,10.47230623,,,10.18,9.7075,,,,
2382,https://biotite.berkeley.edu/QRLab/2382/detail,AC5_D5_16O-7,6/1/2022,AC,UCB,50-80,0,None,17.59388039,4th floor Banfield mid row,,1.1,0,10.73815716,,,10.025,9.53,,,,
2383,https://biotite.berkeley.edu/QRLab/2383/detail,AA5_D1_18O-7,6/1/2022,AA,UCB,0-10,0,None,18.24175824,4th floor Firestone 4th row 3rd rack,,0.55,97,10.4378022,,,5.24,4.9425,,,,
2384,https://biotite.berkeley.edu/QRLab/2384/detail,AA5_D2_18O-7,6/1/2022,AA,UCB,10-20,0,None,16.74003707,4th floor Firestone 4th row 3rd rack,,0.55,97,9.61889481,,,5.162,4.912,,,,
2385,https://biotite.berkeley.edu/QRLab/2385/detail,AA5_D3_18O-7,6/1/2022,AA,UCB,20-30,0,None,16.59130435,4th floor Firestone 4th row 3rd rack,,1.1,97,8.768027826,,,10.195,9.538,,,,
2386,https://biotite.berkeley.edu/QRLab/2386/detail,AA5_D4_18O-7,6/1/2022,AA,UCB,30-50,0,None,16.53961654,4th floor Firestone 4th row 3rd rack,,1.1,97,10.45624856,,,10.329,9.7195,,,,
2387,https://biotite.berkeley.edu/QRLab/2387/detail,AA5_D5_18O-7,6/1/2022,AA,UCB,50-80,0,None,16.23061442,4th floor Firestone 4th row 3rd rack,,1.1,97,10.48882207,,,10.015,9.6355,,,,
2388,https://biotite.berkeley.edu/QRLab/2388/detail,AB5_D1_18O-7,6/1/2022,AB,UCB,0-10,0,None,12.62488647,4th floor Firestone 4th row 3rd rack,,0.55,97,9.674114441,,,5.073,5.038,,,,
2389,https://biotite.berkeley.edu/QRLab/2389/detail,AB5_D2_18O-7,6/1/2022,AB,UCB,10-20,0,None,14.12815705,4th floor Firestone 4th row 3rd rack,,0.55,97,9.928240873,,,5.316,5.1235,,,,
2390,https://biotite.berkeley.edu/QRLab/2390/detail,AB5_D3_18O-7,6/1/2022,AB,UCB,20-30,0,None,15.08571429,4th floor Firestone 4th row 3rd rack,,1.1,97,10.09099429,,,10.5,9.7135,,,,
2391,https://biotite.berkeley.edu/QRLab/2391/detail,AB5_D4_18O-7,6/1/2022,AB,UCB,30-50,0,None,16.08847497,4th floor Firestone 4th row 3rd rack,,1.1,97,10.27244237,,,10.183,9.713,,,,
2392,https://biotite.berkeley.edu/QRLab/2392/detail,AB5_D5_18O-7,6/1/2022,AB,UCB,50-80,0,None,16.31016043,4th floor Firestone 4th row 3rd rack,,1.1,97,10.42486631,,,10.433,9.823,,,,
2393,https://biotite.berkeley.edu/QRLab/2393/detail,AC5_D1_18O-7,6/1/2022,AC,UCB,0-10,0,None,16.00609756,4th floor Firestone 4th row 3rd rack,,0.55,97,10.27539634,,,5.022,4.859,,,,
2394,https://biotite.berkeley.edu/QRLab/2394/detail,AC5_D2_18O-7,6/1/2022,AC,UCB,10-20,0,None,14.82498284,4th floor Firestone 4th row 3rd rack,,0.55,97,9.703788607,,,5.007,4.9045,,,,
2395,https://biotite.berkeley.edu/QRLab/2395/detail,AC5_D3_18O-7,6/1/2022,AC,UCB,20-30,0,None,16.71137026,4th floor Firestone 4th row 3rd rack,,1.1,97,10.32725831,,,10.19,9.6905,,,,
2396,https://biotite.berkeley.edu/QRLab/2396/detail,AC5_D4_18O-7,6/1/2022,AC,UCB,30-50,0,None,16.32337183,4th floor Firestone 4th row 3rd rack,,1.1,97,10.46067389,,,10.106,9.635,,,,
2397,https://biotite.berkeley.edu/QRLab/2397/detail,AC5_D5_18O-7,6/1/2022,AC,UCB,50-80,0,None,17.59388039,4th floor Firestone 4th row 3rd rack,,1.1,97,10.56176634,,,10.242,9.6535,,,,
2398,https://biotite.berkeley.edu/QRLab/2398/detail,AA5_D3_16O-30,6/1/2022,AA,UCB,20-30,0,None,16.59130435,basement Firestone bottom,,1.1,0,9.93394087,,,10.127,9.61,,,,
2399,https://biotite.berkeley.edu/QRLab/2399/detail,AA5_D4_16O-30,6/1/2022,AA,UCB,30-50,0,None,16.53961654,basement Firestone bottom,,1.1,0,10.56113421,,,10.114,9.645,,,,
2400,https://biotite.berkeley.edu/QRLab/2400/detail,AA5_D5_16O-30,6/1/2022,AA,UCB,50-80,0,None,16.23061442,basement Firestone bottom,,1.1,0,10.20986859,,,10.129,9.6855,,,,
2401,https://biotite.berkeley.edu/QRLab/2401/detail,AB5_D3_16O-30,6/1/2022,AB,UCB,20-30,0,None,15.08571429,basement Firestone bottom,,1.1,0,10.40172571,,,10.371,9.929,,,,
2402,https://biotite.berkeley.edu/QRLab/2402/detail,AB5_D4_16O-30,6/1/2022,AB,UCB,30-50,0,None,16.08847497,basement Firestone bottom,,1.1,0,10.10991851,,,10.181,9.6695,,,,
2403,https://biotite.berkeley.edu/QRLab/2403/detail,AB5_D5_16O-30,6/1/2022,AB,UCB,50-80,0,None,16.31016043,basement Firestone bottom,,1.1,0,10.72727273,,,10.09,9.7235,,,,
2404,https://biotite.berkeley.edu/QRLab/2404/detail,AC5_D3_16O-30,6/1/2022,AC,UCB,20-30,0,None,16.71137026,basement Firestone bottom,,1.1,0,10.56068105,,,10.23,9.6755,,,,
2405,https://biotite.berkeley.edu/QRLab/2405/detail,AC5_D4_16O-30,6/1/2022,AC,UCB,30-50,0,None,16.32337183,basement Firestone bottom,,1.1,0,9.274175497,,,10.044,9.5575,,,,
2406,https://biotite.berkeley.edu/QRLab/2406/detail,AC5_D5_16O-30,6/1/2022,AC,UCB,50-80,0,None,17.59388039,basement Firestone bottom,,1.1,0,10.09139082,,,10.46,9.7355,,,,
2407,https://biotite.berkeley.edu/QRLab/2407/detail,AA5_D3_18O-30,6/1/2022,AA,UCB,20-30,0,None,16.59130435,basement Firestone top,,1.1,97,9.444257391,,,10.255,9.581,,,,
2408,https://biotite.berkeley.edu/QRLab/2408/detail,AA5_D4_18O-30,6/1/2022,AA,UCB,30-50,0,None,16.53961654,basement Firestone top,,1.1,97,10.09497574,,,10.146,9.627,,,,
2409,https://biotite.berkeley.edu/QRLab/2409/detail,AA5_D5_18O-30,6/1/2022,AA,UCB,50-80,0,None,16.23061442,basement Firestone top,,1.1,97,10.36096839,,,10.033,9.621,,,,
2410,https://biotite.berkeley.edu/QRLab/2410/detail,AB5_D3_18O-30,6/1/2022,AB,UCB,20-30,0,None,15.08571429,basement Firestone top,,1.1,97,10.39021714,,,10.136,9.7705,,,,
2411,https://biotite.berkeley.edu/QRLab/2411/detail,AB5_D4_18O-30,6/1/2022,AB,UCB,30-50,0,None,16.08847497,basement Firestone top,,1.1,97,10.33048661,,,10.06,9.6305,,,,
2412,https://biotite.berkeley.edu/QRLab/2412/detail,AB5_D5_18O-30,6/1/2022,AB,UCB,50-80,0,None,16.31016043,basement Firestone top,,1.1,97,10.33181818,,,10.521,9.8635,,,,
2413,https://biotite.berkeley.edu/QRLab/2413/detail,AC5_D3_18O-30,6/1/2022,AC,UCB,20-30,0,None,16.71137026,basement Firestone top,,1.1,97,10.63070787,,,10.076,9.6135,,,,
2414,https://biotite.berkeley.edu/QRLab/2414/detail,AC5_D4_18O-30,6/1/2022,AC,UCB,30-50,0,None,16.32337183,basement Firestone top,,1.1,97,10.5886296,,,10.361,9.801,,,,
2415,https://biotite.berkeley.edu/QRLab/2415/detail,AC5_D5_18O-30,6/1/2022,AC,UCB,50-80,0,None,17.59388039,basement Firestone top,,1.1,97,10.04435327,,,10.156,9.592,,,,
2416,https://biotite.berkeley.edu/QRLab/2416/detail,HA5_D1_16O-0,6/1/2022,HA,UCB,0-10,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,5.097,,,,,
2417,https://biotite.berkeley.edu/QRLab/2417/detail,HA5_D2_16O-0,6/1/2022,HA,UCB,10-20,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,5.185,,,,,
2418,https://biotite.berkeley.edu/QRLab/2418/detail,HA5_D3_16O-0,6/1/2022,HA,UCB,20-30,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,10.287,,,,,
2419,https://biotite.berkeley.edu/QRLab/2419/detail,HA5_D4_16O-0,6/1/2022,HA,UCB,30-50,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,10.101,,,,,
2420,https://biotite.berkeley.edu/QRLab/2420/detail,HA5_D5_16O-0,6/1/2022,HA,UCB,50-80,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,10.089,,,,,
2421,https://biotite.berkeley.edu/QRLab/2421/detail,HB5_D1_16O-0,6/1/2022,HB,UCB,0-10,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,5.209,,,,,
2422,https://biotite.berkeley.edu/QRLab/2422/detail,HB5_D2_16O-0,6/1/2022,HB,UCB,10-20,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,5.113,,,,,
2423,https://biotite.berkeley.edu/QRLab/2423/detail,HB5_D3_16O-0,6/1/2022,HB,UCB,20-30,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,10.377,,,,,
2424,https://biotite.berkeley.edu/QRLab/2424/detail,HB5_D4_16O-0,6/1/2022,HB,UCB,30-50,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,10.348,,,,,
2425,https://biotite.berkeley.edu/QRLab/2425/detail,HB5_D5_16O-0,6/1/2022,HB,UCB,50-80,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,10.269,,,,,
2426,https://biotite.berkeley.edu/QRLab/2426/detail,HC5_D1_16O-0,6/1/2022,HC,UCB,0-10,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,5.189,,,,,
2427,https://biotite.berkeley.edu/QRLab/2427/detail,HC5_D2_16O-0,6/1/2022,HC,UCB,10-20,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,5.114,,,,,
2428,https://biotite.berkeley.edu/QRLab/2428/detail,HC5_D3_16O-0,6/1/2022,HC,UCB,20-30,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,10.142,,,,,
2429,https://biotite.berkeley.edu/QRLab/2429/detail,HC5_D4_16O-0,6/1/2022,HC,UCB,30-50,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,10.406,,,,,
2430,https://biotite.berkeley.edu/QRLab/2430/detail,HC5_D5_16O-0,6/1/2022,HC,UCB,50-80,0,None,,4th floor Firestone 4th row 3rd rack,,0,0,,,,10.256,,,,,
2431,https://biotite.berkeley.edu/QRLab/2431/detail,HA5_D1_16O-7,6/1/2022,HA,UCB,0-10,0,None,,4th floor Firestone 4th row 3rd rack,,0.74,0,,,,5.312,,,,,
2432,https://biotite.berkeley.edu/QRLab/2432/detail,HA5_D2_16O-7,6/1/2022,HA,UCB,10-20,0,None,,4th floor Firestone 4th row 3rd rack,,0.74,0,,,,5.293,,,,,
2433,https://biotite.berkeley.edu/QRLab/2433/detail,HA5_D3_16O-7,6/1/2022,HA,UCB,20-30,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,0,,,,10.226,,,,,
2434,https://biotite.berkeley.edu/QRLab/2434/detail,HA5_D4_16O-7,6/1/2022,HA,UCB,30-50,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,0,,,,10.269,,,,,
2435,https://biotite.berkeley.edu/QRLab/2435/detail,HA5_D5_16O-7,6/1/2022,HA,UCB,50-80,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,0,,,,10.135,,,,,
2436,https://biotite.berkeley.edu/QRLab/2436/detail,HB5_D1_16O-7,6/1/2022,HB,UCB,0-10,0,None,,4th floor Firestone 4th row 3rd rack,,0.74,0,,,,5.454,,,,,
2437,https://biotite.berkeley.edu/QRLab/2437/detail,HB5_D2_16O-7,6/1/2022,HB,UCB,10-20,0,None,,4th floor Firestone 4th row 3rd rack,,0.74,0,,,,5.167,,,,,
2438,https://biotite.berkeley.edu/QRLab/2438/detail,HB5_D3_16O-7,6/1/2022,HB,UCB,20-30,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,0,,,,10.144,,,,,
2439,https://biotite.berkeley.edu/QRLab/2439/detail,HB5_D4_16O-7,6/1/2022,HB,UCB,30-50,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,0,,,,10.163,,,,,
2440,https://biotite.berkeley.edu/QRLab/2440/detail,HB5_D5_16O-7,6/1/2022,HB,UCB,50-80,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,0,,,,10.102,,,,,
2441,https://biotite.berkeley.edu/QRLab/2441/detail,HC5_D1_16O-7,6/1/2022,HC,UCB,0-10,0,None,,4th floor Firestone 4th row 3rd rack,,0.74,0,,,,5.181,,,,,
2442,https://biotite.berkeley.edu/QRLab/2442/detail,HC5_D2_16O-7,6/1/2022,HC,UCB,10-20,0,None,,4th floor Firestone 4th row 3rd rack,,0.74,0,,,,5.19,,,,,
2443,https://biotite.berkeley.edu/QRLab/2443/detail,HC5_D3_16O-7,6/1/2022,HC,UCB,20-30,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,0,,,,10.259,,,,,
2444,https://biotite.berkeley.edu/QRLab/2444/detail,HC5_D4_16O-7,6/1/2022,HC,UCB,30-50,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,0,,,,10.212,,,,,
2445,https://biotite.berkeley.edu/QRLab/2445/detail,HC5_D5_16O-7,6/1/2022,HC,UCB,50-80,0,None,,4th floor Firestone 4th row 3rd rack,,1,0,,,,10.315,,,,,
2446,https://biotite.berkeley.edu/QRLab/2446/detail,HA5_D1_18O-7,6/1/2022,HA,UCB,0-10,0,None,,4th floor Firestone 4th row 3rd rack,,0.74,97,,,,5.212,,,,,
2447,https://biotite.berkeley.edu/QRLab/2447/detail,HA5_D2_18O-7,6/1/2022,HA,UCB,10-20,0,None,,4th floor Firestone 4th row 3rd rack,,0.74,97,,,,5.103,,,,,
2448,https://biotite.berkeley.edu/QRLab/2448/detail,HA5_D3_18O-7,6/1/2022,HA,UCB,20-30,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,97,,,,10.262,,,,,
2449,https://biotite.berkeley.edu/QRLab/2449/detail,HA5_D4_18O-7,6/1/2022,HA,UCB,30-50,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,97,,,,10.156,,,,,
2450,https://biotite.berkeley.edu/QRLab/2450/detail,HA5_D5_18O-7,6/1/2022,HA,UCB,50-80,0,None,,4th floor Firestone 4th row 3rd rack,,1.48,97,,,,10.135,,,,,
2451,https://biotite.berkeley.edu/QRLab/2451/detail,HB5_D1_18O-7,6/1/2022,HB,UCB,0-10,0,None,,4th floor Firestone 4th row 3rd rack,,0.74,97,,,,5.031,,,,,
