database_url,sample_id,date_collected,location,host,depth,viromics,core_processor,Final greenhouse GWC (%),Freezer location,GWC %,H2O amount (ml),H2O atom perc,Lab dried GWC (%),Time of sampling,Vial size (ml),Weight (gr),Weight dried (gr),Weight for DNA (gr),Weight for pH (gr),Wet Weight (gr),pH
https://biotite.berkeley.edu/QRLab/1774/detail,HB4_D2_16O-7,2022-05-11,HB,UCB,10-20,0,ZA-A,,4th floor Banfield top row,,0.6,0,,,,5.154,,,,,
https://biotite.berkeley.edu/QRLab/1775/detail,HB4_D3_16O-7,2022-05-11,HB,UCB,20-30,0,JH,,4th floor Banfield top row,,1.2,0,,,,10.01,,,,,
https://biotite.berkeley.edu/QRLab/1776/detail,HB4_D4_16O-7,2022-05-11,HB,UCB,30-50,0,SM,,4th floor Banfield top row,,1.2,0,,,,10.126,,,,,
https://biotite.berkeley.edu/QRLab/1777/detail,HB4_D5_16O-7,2022-05-11,HB,UCB,50-80,0,PP,,4th floor Banfield top row,,1.2,0,,,,10.052,,,,,
https://biotite.berkeley.edu/QRLab/1778/detail,HC4_D1_16O-7,2022-05-11,HC,UCB,0-10,0,AK,,4th floor Banfield top row,,0.6,0,,,,4.981,,,,,
https://biotite.berkeley.edu/QRLab/1779/detail,HC4_D2_16O-7,2022-05-11,HC,UCB,10-20,0,ZA-A,,4th floor Banfield top row,,0.6,0,,,,4.969,,,,,
https://biotite.berkeley.edu/QRLab/1780/detail,HC4_D3_16O-7,2022-05-11,HC,UCB,20-30,0,JH,,4th floor Banfield top row,,1.2,0,,,,10.133,,,,,
https://biotite.berkeley.edu/QRLab/1781/detail,HC4_D4_16O-7,2022-05-11,HC,UCB,30-50,0,SM,,4th floor Banfield top row,,1.2,0,,,,10.184,,,,,
https://biotite.berkeley.edu/QRLab/1782/detail,HC4_D5_16O-7,2022-05-11,HC,UCB,50-80,0,PP,13.85673728,4th floor Banfield top row,,1.2,0,10.35966088,,,10.158,9.928,,,,
https://biotite.berkeley.edu/QRLab/1783/detail,HA4_D2_18O-7,2022-05-11,HA,UCB,10-20,0,ZA-A,,4th floor Banfield mid row,,0.6,97,,,,5.031,,,,,
https://biotite.berkeley.edu/QRLab/1784/detail,HA4_D3_18O-7,2022-05-11,HA,UCB,20-30,0,JH,,4th floor Banfield mid row,,1.2,97,,,,10.067,,,,,
https://biotite.berkeley.edu/QRLab/1785/detail,HA4_D4_18O-7,2022-05-11,HA,UCB,30-50,0,PP,,4th floor Banfield mid row,,1.2,97,,,,10.06,,,,,
https://biotite.berkeley.edu/QRLab/1786/detail,HA4_D5_18O-7,2022-05-11,HA,UCB,50-80,0,PP,12.7284739,4th floor Banfield mid row,,1.2,97,10.27063446,,,10.182,10.007,,,,
https://biotite.berkeley.edu/QRLab/1787/detail,HB4_D1_18O-7,2022-05-11,HB,UCB,0-10,0,AK,12.88204664,4th floor Banfield mid row,,0.6,97,10.05775397,,,5.036,4.954,,,,
https://biotite.berkeley.edu/QRLab/1788/detail,HB4_D2_18O-7,2022-05-11,HB,UCB,10-20,0,ZA-A,,4th floor Banfield mid row,,0.6,97,,,,5.075,,,,,
https://biotite.berkeley.edu/QRLab/1789/detail,HB4_D3_18O-7,2022-05-11,HB,UCB,20-30,0,JH,,4th floor Banfield mid row,,1.2,97,,,,10.034,,,,,
https://biotite.berkeley.edu/QRLab/1790/detail,HB4_D4_18O-7,2022-05-11,HB,UCB,30-50,0,SM,,4th floor Banfield mid row,,1.2,97,,,,10.155,,,,,
https://biotite.berkeley.edu/QRLab/1791/detail,HB4_D5_18O-7,2022-05-11,HB,UCB,50-80,0,PP,,4th floor Banfield mid row,,1.2,97,,,,10.072,,,,,
https://biotite.berkeley.edu/QRLab/1792/detail,HC4_D1_18O-7,2022-05-11,HC,UCB,0-10,0,AK,,4th floor Banfield mid row,,0.6,97,,,,5.002,,,,,
https://biotite.berkeley.edu/QRLab/1793/detail,HC4_D2_18O-7,2022-05-11,HC,UCB,10-20,0,ZA-A,,4th floor Banfield mid row,,0.6,97,,,,5.117,,,,,
https://biotite.berkeley.edu/QRLab/1794/detail,HC4_D3_18O-7,2022-05-11,HC,UCB,20-30,0,JH,,4th floor Banfield mid row,,1.2,97,,,,9.933,,,,,
https://biotite.berkeley.edu/QRLab/1795/detail,HC4_D4_18O-7,2022-05-11,HC,UCB,30-50,0,SM,,4th floor Banfield mid row,,1.2,97,,,,10.126,,,,,
https://biotite.berkeley.edu/QRLab/1796/detail,HC4_D5_18O-7,2022-05-11,HC,UCB,50-80,0,PP,13.85673728,4th floor Banfield mid row,,1.2,97,10.17452373,,,10.142,9.8055,,,,
https://biotite.berkeley.edu/QRLab/1797/detail,HA4_D3_16O-30,2022-05-11,HA,UCB,20-30,0,JH,,4th floor Firestone 2nd row,,1.2,0,,,,10.116,,,,,
https://biotite.berkeley.edu/QRLab/1798/detail,HA4_D4_16O-30,2022-05-11,HA,UCB,30-50,0,PP,,4th floor Firestone 2nd row,,1.2,0,,,,10.103,,,,,
https://biotite.berkeley.edu/QRLab/1799/detail,HA4_D5_16O-30,2022-05-11,HA,UCB,50-80,0,PP,12.7284739,4th floor Firestone 2nd row,,1.2,0,9.867684155,,,10.127,9.891,,,,
https://biotite.berkeley.edu/QRLab/1800/detail,HB4_D3_16O-30,2022-05-11,HB,UCB,20-30,0,JH,,4th floor Firestone 2nd row,,1.2,0,,,,10.169,,,,,
https://biotite.berkeley.edu/QRLab/1801/detail,HB4_D4_16O-30,2022-05-11,HB,UCB,30-50,0,SM,,4th floor Firestone 2nd row,,1.2,0,,,,10.084,,,,,
https://biotite.berkeley.edu/QRLab/1802/detail,HB4_D5_16O-30,2022-05-11,HB,UCB,50-80,0,PP,,4th floor Firestone 2nd row,,1.2,0,,,,10.018,,,,,
https://biotite.berkeley.edu/QRLab/1803/detail,HC4_D3_16O-30,2022-05-11,HC,UCB,20-30,0,JH,,4th floor Firestone 2nd row,,1.2,0,,,,9.942,,,,,
https://biotite.berkeley.edu/QRLab/1804/detail,HC4_D4_16O-30,2022-05-11,HC,UCB,30-50,0,SM,,4th floor Firestone 2nd row,,1.2,0,,,,10.097,,,,,
https://biotite.berkeley.edu/QRLab/1805/detail,HC4_D5_16O-30,2022-05-11,HC,UCB,50-80,0,PP,13.85673728,4th floor Firestone 2nd row,,1.2,0,10.37985099,,,10.086,9.776,,,,
https://biotite.berkeley.edu/QRLab/1806/detail,HA4_D3_18O-30,2022-05-11,HA,UCB,20-30,0,JH,,4th floor Firestone 2nd row,,1.2,97,,,,10.012,,,,,
https://biotite.berkeley.edu/QRLab/1807/detail,HA4_D4_18O-30,2022-05-11,HA,UCB,30-50,0,PP,,4th floor Firestone 2nd row,,1.2,97,,,,10.023,,,,,
https://biotite.berkeley.edu/QRLab/1808/detail,HA4_D5_18O-30,2022-05-11,HA,UCB,50-80,0,PP,12.7284739,4th floor Firestone 2nd row,,1.2,97,10.04736425,,,10.175,9.9795,,,,
https://biotite.berkeley.edu/QRLab/1809/detail,HB4_D3_18O-30,2022-05-11,HB,UCB,20-30,0,JH,,4th floor Firestone 2nd row,,1.2,97,,,,10.174,,,,,
https://biotite.berkeley.edu/QRLab/1810/detail,HB4_D4_18O-30,2022-05-11,HB,UCB,30-50,0,SM,,4th floor Firestone 2nd row,,1.2,97,,,,10.168,,,,,
https://biotite.berkeley.edu/QRLab/1811/detail,HB4_D5_18O-30,2022-05-11,HB,UCB,50-80,0,PP,,4th floor Firestone 2nd row,,1.2,97,,,,10.025,,,,,
https://biotite.berkeley.edu/QRLab/1812/detail,HC4_D3_18O-30,2022-05-11,HC,UCB,20-30,0,JH,,4th floor Firestone 2nd row,,1.2,97,,,,9.924,,,,,
https://biotite.berkeley.edu/QRLab/1813/detail,HC4_D4_18O-30,2022-05-11,HC,UCB,30-50,0,SM,,4th floor Firestone 2nd row,,1.2,97,,,,10.219,,,,,
https://biotite.berkeley.edu/QRLab/1814/detail,HC4_D5_18O-30,2022-05-11,HC,UCB,50-80,0,PP,13.85673728,4th floor Firestone 2nd row,,1.2,97,10.41060176,,,10.176,9.9385,,,,
https://biotite.berkeley.edu/QRLab/1815/detail,HA4_D1_METABOL,2022-05-11,HA,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1816/detail,HA4_D2_METABOL,2022-05-11,HA,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1817/detail,HA4_D3_METABOL,2022-05-11,HA,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1818/detail,HA4_D4_METABOL,2022-05-11,HA,UCB,30-50,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1819/detail,HA4_D5_METABOL,2022-05-11,HA,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1820/detail,HA4_D6_METABOL,2022-05-11,HA,UCB,80-120,0,CK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1821/detail,HB4_D1_METABOL,2022-05-11,HB,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1822/detail,HB4_D2_METABOL,2022-05-11,HB,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1823/detail,HB4_D3_METABOL,2022-05-11,HB,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1824/detail,HB4_D4_METABOL,2022-05-11,HB,UCB,30-50,0,SM,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1825/detail,HB4_D5_METABOL,2022-05-11,HB,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1826/detail,HB4_D6_METABOL,2022-05-11,HB,UCB,80-120,0,CK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1827/detail,HC4_D1_METABOL,2022-05-11,HC,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1828/detail,HC4_D2_METABOL,2022-05-11,HC,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1829/detail,HC4_D3_METABOL,2022-05-11,HC,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1830/detail,HC4_D4_METABOL,2022-05-11,HC,UCB,30-50,0,SM,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1831/detail,HC4_D5_METABOL,2022-05-11,HC,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1832/detail,HC4_D6_METABOL,2022-05-11,HC,UCB,80-120,0,CK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1833/detail,HA4_D1_PROTEO,2022-05-11,HA,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1834/detail,HA4_D2_PROTEO,2022-05-11,HA,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1835/detail,HA4_D3_PROTEO,2022-05-11,HA,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1836/detail,HA4_D4_PROTEO,2022-05-11,HA,UCB,30-50,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1837/detail,HA4_D5_PROTEO,2022-05-11,HA,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1838/detail,HA4_D6_PROTEO,2022-05-11,HA,UCB,80-120,0,CK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1839/detail,HB4_D1_PROTEO,2022-05-11,HB,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1840/detail,HB4_D2_PROTEO,2022-05-11,HB,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1841/detail,HB4_D3_PROTEO,2022-05-11,HB,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1842/detail,HB4_D4_PROTEO,2022-05-11,HB,UCB,30-50,0,SM,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1843/detail,HB4_D5_PROTEO,2022-05-11,HB,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1844/detail,HB4_D6_PROTEO,2022-05-11,HB,UCB,80-120,0,CK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1845/detail,HC4_D1_PROTEO,2022-05-11,HC,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1846/detail,HC4_D2_PROTEO,2022-05-11,HC,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1847/detail,HC4_D3_PROTEO,2022-05-11,HC,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1848/detail,HC4_D4_PROTEO,2022-05-11,HC,UCB,30-50,0,SM,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1849/detail,HC4_D5_PROTEO,2022-05-11,HC,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1850/detail,HC4_D6_PROTEO,2022-05-11,HC,UCB,80-120,0,CK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1851/detail,HA4_D1_DOC,2022-05-12,HA,UCB,0-10,0,AK,,,,,,,,,,,,,5.164,
https://biotite.berkeley.edu/QRLab/1852/detail,HA4_D2_DOC,2022-05-12,HA,UCB,10-20,0,ZA-A,,,,,,,,,,,,,4.806,
https://biotite.berkeley.edu/QRLab/1853/detail,HA4_D3_DOC,2022-05-12,HA,UCB,20-30,0,JH,,,,,,,,,,,,,4.921,
https://biotite.berkeley.edu/QRLab/1854/detail,HA4_D4_DOC,2022-05-12,HA,UCB,30-50,0,PP,,,,,,,,,,,,,5.016,
https://biotite.berkeley.edu/QRLab/1855/detail,HA4_D5_DOC,2022-05-12,HA,UCB,50-80,0,PP,,,,,,,,,,,,,4.901,
https://biotite.berkeley.edu/QRLab/1856/detail,HA4_D6_DOC,2022-05-12,HA,UCB,80-120,0,CK,,,,,,,,,,,,,4.974,
https://biotite.berkeley.edu/QRLab/1857/detail,HB4_D1_DOC,2022-05-12,HB,UCB,0-10,0,AK,,,,,,,,,,,,,5.057,
https://biotite.berkeley.edu/QRLab/1858/detail,HB4_D2_DOC,2022-05-12,HB,UCB,10-20,0,ZA-A,,,,,,,,,,,,,4.83,
https://biotite.berkeley.edu/QRLab/1859/detail,HB4_D3_DOC,2022-05-12,HB,UCB,20-30,0,JH,,,,,,,,,,,,,4.978,
https://biotite.berkeley.edu/QRLab/1860/detail,HB4_D4_DOC,2022-05-12,HB,UCB,30-50,0,SM,,,,,,,,,,,,,5.052,
https://biotite.berkeley.edu/QRLab/1861/detail,HB4_D5_DOC,2022-05-12,HB,UCB,50-80,0,PP,,,,,,,,,,,,,4.993,
https://biotite.berkeley.edu/QRLab/1862/detail,HB4_D6_DOC,2022-05-12,HB,UCB,80-120,0,CK,,,,,,,,,,,,,5.112,
https://biotite.berkeley.edu/QRLab/1863/detail,HC4_D1_DOC,2022-05-12,HC,UCB,0-10,0,AK,,,,,,,,,,,,,5.263,
https://biotite.berkeley.edu/QRLab/1864/detail,HC4_D2_DOC,2022-05-12,HC,UCB,10-20,0,ZA-A,,,,,,,,,,,,,5.121,
https://biotite.berkeley.edu/QRLab/1865/detail,HC4_D3_DOC,2022-05-12,HC,UCB,20-30,0,JH,,,,,,,,,,,,,5.231,
https://biotite.berkeley.edu/QRLab/1866/detail,HC4_D4_DOC,2022-05-12,HC,UCB,30-50,0,SM,,,,,,,,,,,,,4.869,
https://biotite.berkeley.edu/QRLab/1867/detail,HC4_D5_DOC,2022-05-12,HC,UCB,50-80,0,PP,,,,,,,,,,,,,4.959,
https://biotite.berkeley.edu/QRLab/1868/detail,HC4_D6_DOC,2022-05-12,HC,UCB,80-120,0,CK,,,,,,,,,,,,,5.003,
https://biotite.berkeley.edu/QRLab/1869/detail,HA4_D1_18O-7,2022-05-11,HA,UCB,0-10,0,AK,12.82716049,4th floor Banfield mid row,,0.6,97,10.06871471,,,5.031,4.936,,,,
https://biotite.berkeley.edu/QRLab/1870/detail,HA4_D1_CO2-T0,2022-05-12,HA,UCB,0-10,0,AK,,,,,,,2022-05-12 14:50,20,,,,,,
https://biotite.berkeley.edu/QRLab/1871/detail,HA4_D2_CO2-T0,2022-05-12,HA,UCB,10-20,0,ZA-A,,,,,,,2022-05-12 14:55,20,,,,,,
https://biotite.berkeley.edu/QRLab/1872/detail,HA4_D3_CO2-T0,2022-05-12,HA,UCB,20-30,0,JH,,,,,,,2022-05-12 15:00,20,,,,,,
https://biotite.berkeley.edu/QRLab/1873/detail,HA4_D4_CO2-T0,2022-05-12,HA,UCB,30-50,0,PP,,,,,,,2022-05-12 15:05,20,,,,,,
https://biotite.berkeley.edu/QRLab/1874/detail,HA4_D5_CO2-T0,2022-05-12,HA,UCB,50-80,0,PP,,,,,,,2022-05-12 15:11,20,,,,,,
https://biotite.berkeley.edu/QRLab/1875/detail,HB4_D1_CO2-T0,2022-05-12,HB,UCB,0-10,0,AK,,,,,,,2022-05-12 15:18,20,,,,,,
https://biotite.berkeley.edu/QRLab/1876/detail,HB4_D2_CO2-T0,2022-05-12,HB,UCB,10-20,0,ZA-A,,,,,,,2022-05-12 15:24,20,,,,,,
https://biotite.berkeley.edu/QRLab/1877/detail,HB4_D3_CO2-T0,2022-05-12,HB,UCB,20-30,0,JH,,,,,,,2022-05-12 15:29,20,,,,,,
https://biotite.berkeley.edu/QRLab/1878/detail,HB4_D4_CO2-T0,2022-05-12,HB,UCB,30-50,0,SM,,,,,,,2022-05-12 15:34,20,,,,,,
https://biotite.berkeley.edu/QRLab/1879/detail,HB4_D5_CO2-T0,2022-05-12,HB,UCB,50-80,0,PP,,,,,,,2022-05-12 15:38,20,,,,,,
https://biotite.berkeley.edu/QRLab/1880/detail,HC4_D1_CO2-T0,2022-05-12,HC,UCB,0-10,0,AK,,,,,,,2022-05-12 15:44,20,,,,,,
https://biotite.berkeley.edu/QRLab/1881/detail,HC4_D2_CO2-T0,2022-05-12,HC,UCB,10-20,0,ZA-A,,,,,,,2022-05-12 15:50,20,,,,,,
https://biotite.berkeley.edu/QRLab/1882/detail,HC4_D3_CO2-T0,2022-05-12,HC,UCB,20-30,0,JH,,,,,,,2022-05-12 15:55,20,,,,,,
https://biotite.berkeley.edu/QRLab/1883/detail,HC4_D4_CO2-T0,2022-05-12,HC,UCB,30-50,0,SM,,,,,,,2022-05-12 16:00,20,,,,,,
https://biotite.berkeley.edu/QRLab/1884/detail,HC4_D5_CO2-T0,2022-05-12,HC,UCB,50-80,0,PP,,,,,,,2022-05-12 16:07,20,,,,,,
https://biotite.berkeley.edu/QRLab/1885/detail,HA4_D1_CO2-T1,2022-05-16,HA,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1886/detail,HA4_D2_CO2-T1,2022-05-16,HA,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1887/detail,HA4_D3_CO2-T1,2022-05-16,HA,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1888/detail,HA4_D4_CO2-T1,2022-05-16,HA,UCB,30-50,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1889/detail,HA4_D5_CO2-T1,2022-05-16,HA,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1890/detail,HB4_D1_CO2-T1,2022-05-16,HB,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1891/detail,HB4_D2_CO2-T1,2022-05-16,HB,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1892/detail,HB4_D3_CO2-T1,2022-05-16,HB,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1893/detail,HB4_D4_CO2-T1,2022-05-16,HB,UCB,30-50,0,SM,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1894/detail,HB4_D5_CO2-T1,2022-05-16,HB,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1895/detail,HC4_D1_CO2-T1,2022-05-16,HC,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1896/detail,HC4_D2_CO2-T1,2022-05-16,HC,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1897/detail,HC4_D3_CO2-T1,2022-05-16,HC,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1898/detail,HC4_D4_CO2-T1,2022-05-16,HC,UCB,30-50,0,SM,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1899/detail,HC4_D5_CO2-T1,2022-05-16,HC,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1900/detail,HA4_D1_CO2-T2,2022-05-19,HA,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1901/detail,HA4_D2_CO2-T2,2022-05-19,HA,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1902/detail,HA4_D3_CO2-T2,2022-05-19,HA,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1903/detail,HA4_D4_CO2-T2,2022-05-19,HA,UCB,30-50,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1904/detail,HA4_D5_CO2-T2,2022-05-19,HA,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1905/detail,HB4_D1_CO2-T2,2022-05-19,HB,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1906/detail,HB4_D2_CO2-T2,2022-05-19,HB,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1907/detail,HB4_D3_CO2-T2,2022-05-19,HB,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1908/detail,HB4_D4_CO2-T2,2022-05-19,HB,UCB,30-50,0,SM,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1909/detail,HB4_D5_CO2-T2,2022-05-19,HB,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1910/detail,HC4_D1_CO2-T2,2022-05-19,HC,UCB,0-10,0,AK,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1911/detail,HC4_D2_CO2-T2,2022-05-19,HC,UCB,10-20,0,ZA-A,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1912/detail,HC4_D3_CO2-T2,2022-05-19,HC,UCB,20-30,0,JH,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1913/detail,HC4_D4_CO2-T2,2022-05-19,HC,UCB,30-50,0,SM,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1914/detail,HC4_D5_CO2-T2,2022-05-19,HC,UCB,50-80,0,PP,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1915/detail,AA4_D1-2_VIR-1,2022-05-19,AA,UCD,0-10,1,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1916/detail,AA4_D1-2_VIR-2,2022-05-19,AA,UCD,0-10,1,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1917/detail,AB4_D1-2_VIR-1,2022-05-19,AB,UCD,0-10,1,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1918/detail,AB4_D1-2_VIR-2,2022-05-19,AB,UCD,0-10,1,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1919/detail,AC4_D1-2_VIR-1,2022-05-19,AC,UCD,0-10,1,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1920/detail,AC4_D1-2_VIR-2,2022-05-19,AC,UCD,0-10,1,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1921/detail,AA4_D1-2_CORRI,2022-05-19,AA,UCB-MT,0-10,0,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1922/detail,AB4_D1-2_CORRI,2022-05-19,AB,UCB-MT,0-10,0,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1923/detail,AC4_D1-2_CORRI,2022-05-19,AC,UCB-MT,0-10,0,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1924/detail,AA4_D1_GSC,2022-05-19,AA,UCB,0-10,0,MY,,,22.01690141,,,,,,,,,4.915,,4.545
https://biotite.berkeley.edu/QRLab/1925/detail,AA4_D2_GSC,2022-05-19,AA,UCB,10-20,0,KEM,,,19.56593226,,,,,,,,,4.981,,4.525
https://biotite.berkeley.edu/QRLab/1926/detail,AA4_D3_GSC,2022-05-19,AA,UCB,20-30,0,JH,,,21.35910955,,,,,,,,,5.016,,4.625
https://biotite.berkeley.edu/QRLab/1927/detail,AA4_D4_GSC,2022-05-19,AA,UCB,30-50,0,PP,,,16.80652122,,,,,,,,,4.924,,4.685
https://biotite.berkeley.edu/QRLab/1928/detail,AA4_D5_GSC,2022-05-19,AA,UCB,50-80,0,KEM,,,20.00248016,,,,,,,,,5.004,,4.76
https://biotite.berkeley.edu/QRLab/1929/detail,AB4_D1_GSC,2022-05-19,AB,UCB,0-10,0,MY,,,18.9855583,,,,,,,,,5,,4.57
https://biotite.berkeley.edu/QRLab/1930/detail,AB4_D2_GSC,2022-05-19,AB,UCB,10-20,0,KEM,,,19.35451336,,,,,,,,,5.003,,4.6
https://biotite.berkeley.edu/QRLab/1931/detail,AB4_D3_GSC,2022-05-19,AB,UCB,20-30,0,JH,,,19.54470394,,,,,,,,,5.069,,4.675
https://biotite.berkeley.edu/QRLab/1932/detail,AB4_D4_GSC,2022-05-19,AB,UCB,30-50,0,JF,,,17.26934326,,,,,,,,,5.073,,4.825
https://biotite.berkeley.edu/QRLab/1933/detail,AB4_D5_GSC,2022-05-19,AB,UCB,50-80,0,PP,,,19.78050026,,,,,,,,,5.016,,4.87
https://biotite.berkeley.edu/QRLab/1934/detail,AC4_D1_GSC,2022-05-19,AC,UCB,0-10,0,MY,,,20.92318876,,,,,,,,,5.044,,4.54
https://biotite.berkeley.edu/QRLab/1935/detail,AC4_D2_GSC,2022-05-19,AC,UCB,10-20,0,KEM,,,21.03064067,,,,,,,,,5.006,,4.545
https://biotite.berkeley.edu/QRLab/1936/detail,AC4_D3_GSC,2022-05-19,AC,UCB,20-30,0,JH,,,21.07831178,,,,,,,,,5.018,,4.59
https://biotite.berkeley.edu/QRLab/1937/detail,AC4_D4_GSC,2022-05-19,AC,UCB,30-48,0,JF,,,21.91798598,,,,,,,,,5.131,,4.485
https://biotite.berkeley.edu/QRLab/1938/detail,AC4_D5_GSC,2022-05-19,AC,UCB,50-80,0,PP,,,18.93930735,,,,,,,,,5.011,,4.315
https://biotite.berkeley.edu/QRLab/1939/detail,AA4_D1_DNA-RNA,2022-05-19,AA,UCB,0-10,0,MY,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/1940/detail,AA4_D2_DNA-RNA,2022-05-19,AA,UCB,10-20,0,KEM,,,,,,,,,,,,,,
